Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3322a_320_11~0382	"04/15/13 22:29:58"	D:/CGA/Users/Dugal/MSc	110014	16.0	8.0	7.7	8.7	7.8	4.5	4.5	6.1	6.1	6.1	Auto	Auto	Auto	Auto	Auto	18.045855	9.978138	87.036984	17.896601	-10.300961	93.346709	-18.056014	-9.990779	-93.421305	-17.887962	10.314671	-87.160391	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789875678E-001	-3.8542496984E-003	3.0693965278E+003	7.9144347029E-004	-1.0002506613E+000	2.0342621912E+003	2.2847885158E-007	-2.0535919591E-006	1.0000000000E+000	-9.9729685997E-001	-6.6236957891E-003	3.0701459000E+003	2.4989193697E-003	-1.0003792467E+000	2.0272768107E+003	2.4775577987E-007	-2.7727991670E-006	1.0000000000E+000	9.9907203939E-001	-5.0825314082E-003	5.8925125200E+000	3.2533475455E-003	9.9746982992E-001	-8.1296208657E-001	1.8914082061E-007	-1.3525978539E-006	1.0000000000E+000	-2.2629056289E-002	-4.8028578222E+000	9.0016535574E+003	4.7979867533E+000	-3.4593672146E-002	-1.8063235882E+002	3.1376631972E-007	-1.6509277228E-006	1.0000000000E+000	6	144	288	277	7	26	0.07334	288	280	1	40	0.07426	288	266	120	16	0.05310	288	250	22	35	0.23396	2.70
3322a_320_11~0383	"04/15/13 22:30:58"	D:/CGA/Users/Dugal/MSc	110015	16.0	8.0	7.7	8.7	7.8	4.7	4.7	6.4	6.4	6.4	Auto	Auto	Auto	Auto	Auto	18.045923	9.978117	87.036977	17.896157	-10.301545	93.344172	-18.055601	-9.990399	-93.421755	-17.887954	10.314846	-87.161531	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9800989556E-001	-3.7461911415E-003	3.0696693556E+003	8.6815738772E-004	-1.0003209873E+000	2.0343376832E+003	2.7764704779E-007	-1.9882706232E-006	1.0000000000E+000	-9.9731583476E-001	-6.6485411833E-003	3.0701785924E+003	2.4886553122E-003	-1.0003374678E+000	2.0271913566E+003	2.5379577425E-007	-2.7877705841E-006	1.0000000000E+000	9.9902444823E-001	-5.2260796694E-003	6.0287145635E+000	3.2344882307E-003	9.9721847066E-001	-6.5074516422E-001	1.8895397342E-007	-1.4352769348E-006	1.0000000000E+000	-2.2843628445E-002	-4.8020808867E+000	9.0006376296E+003	4.7963979335E+000	-3.6086875565E-002	-1.7831317995E+002	2.6551225047E-007	-1.8000894195E-006	1.0000000000E+000	6	144	288	279	10	33	0.08013	288	280	3	30	0.08140	288	264	129	22	0.05320	288	249	40	43	0.24958	2.53
3322a_320_11~0384	"04/15/13 22:31:58"	D:/CGA/Users/Dugal/MSc	110016	16.0	8.0	7.7	8.7	7.8	5.0	5.0	6.8	6.8	6.8	Auto	Auto	Auto	Auto	Auto	18.046137	9.978083	87.036947	17.896634	-10.300929	93.346688	-18.056062	-9.990868	-93.421312	-17.888245	10.314757	-87.159867	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9788971214E-001	-3.9267775543E-003	3.0694843626E+003	8.4335451666E-004	-1.0002755670E+000	2.0342893137E+003	2.8669510086E-007	-2.1154524416E-006	1.0000000000E+000	-9.9717918080E-001	-6.8026535801E-003	3.0700804630E+003	2.5273072871E-003	-1.0003712096E+000	2.0272166540E+003	2.9739523607E-007	-2.8931582337E-006	1.0000000000E+000	9.9883608256E-001	-5.1650045541E-003	6.0623515257E+000	3.1949903297E-003	9.9703675306E-001	-4.4323597145E-001	1.5349288702E-007	-1.4658644859E-006	1.0000000000E+000	-2.2427709975E-002	-4.8024173792E+000	9.0006890068E+003	4.7974892308E+000	-3.5357084105E-002	-1.7959353032E+002	3.0740700358E-007	-1.7281230288E-006	1.0000000000E+000	6	144	288	276	9	38	0.08955	288	276	6	33	0.09023	288	219	147	12	0.06474	288	240	76	26	0.29337	1.28
3322a_320_11~0385	"04/15/13 22:32:57"	D:/CGA/Users/Dugal/MSc	110017	16.0	8.0	7.7	8.7	7.8	5.3	5.3	7.2	7.2	7.2	Auto	Auto	Auto	Auto	Auto	18.046086	9.978204	87.036918	17.896332	-10.301811	93.344192	-18.056084	-9.990340	-93.423024	-17.887796	10.315002	-87.162735	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9797686309E-001	-3.8005044499E-003	3.0695197558E+003	7.6532910254E-004	-1.0002556540E+000	2.0342849066E+003	2.0749013007E-007	-2.0105794988E-006	1.0000000000E+000	-9.9730355155E-001	-6.6327017393E-003	3.0700764021E+003	2.4073984180E-003	-1.0002858898E+000	2.0271879457E+003	2.0024082665E-007	-2.7691017600E-006	1.0000000000E+000	9.9899367153E-001	-4.9986504485E-003	5.8189093042E+000	3.2526647648E-003	9.9755398579E-001	-1.0235430024E+000	1.2566615880E-007	-1.3042424498E-006	1.0000000000E+000	-2.2723822817E-002	-4.8028466441E+000	9.0018538581E+003	4.7971932461E+000	-3.5857583960E-002	-1.7869034325E+002	2.9574465725E-007	-1.7237528224E-006	1.0000000000E+000	6	144	288	280	12	43	0.07508	288	280	14	41	0.07647	288	191	157	7	0.05954	288	308	107	27	0.31479	1.47
3322a_320_11~0386	"04/15/13 22:33:56"	D:/CGA/Users/Dugal/MSc	110018	16.0	8.0	7.7	8.7	7.8	5.6	5.6	7.4	7.4	7.4	Auto	Auto	Auto	Auto	Auto	18.045879	9.977583	87.037157	17.896135	-10.300778	93.347087	-18.055864	-9.990396	-93.423383	-17.887689	10.314641	-87.161269	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9798251318E-001	-3.8100194157E-003	3.0697637464E+003	8.8376689333E-004	-1.0003541631E+000	2.0344023943E+003	3.2952084591E-007	-2.0250853826E-006	1.0000000000E+000	-9.9732128886E-001	-6.5911525294E-003	3.0702928797E+003	2.5660389111E-003	-1.0004608718E+000	2.0273385221E+003	3.0455319467E-007	-2.7655869414E-006	1.0000000000E+000	9.9874521860E-001	-5.3097017295E-003	6.1691417438E+000	3.1383013197E-003	9.9694798649E-001	-5.8619237622E-001	1.3673998455E-007	-1.5382110855E-006	1.0000000000E+000	-2.2563897719E-002	-4.8019540337E+000	9.0006567596E+003	4.7971452192E+000	-3.5734341509E-002	-1.7856419806E+002	3.1622355624E-007	-1.7695312535E-006	1.0000000000E+000	6	144	288	284	28	39	0.08005	288	285	16	32	0.08271	288	192	167	4	0.05102	288	292	130	22	0.33725	1.57
3322a_320_11~0387	"04/15/13 22:34:58"	D:/CGA/Users/Dugal/MSc	110019	16.0	8.0	7.7	8.7	7.8	5.7	5.7	7.6	7.6	7.6	Auto	Auto	Auto	Auto	Auto	18.045952	9.978356	87.036895	17.896588	-10.300650	93.347151	-18.055161	-9.991108	-93.419439	-17.888908	10.314365	-87.157865	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9800270535E-001	-3.8192155844E-003	3.0696266275E+003	7.9921267883E-004	-1.0003188246E+000	2.0343496497E+003	2.5147322323E-007	-2.0206396591E-006	1.0000000000E+000	-9.9732889536E-001	-6.5640030504E-003	3.0702147510E+003	2.4797065238E-003	-1.0004310255E+000	2.0273549424E+003	2.7126396213E-007	-2.7515070378E-006	1.0000000000E+000	9.9918641602E-001	-4.7832464573E-003	5.8022910706E+000	3.4131992911E-003	9.9772951847E-001	-1.0565603639E+000	2.2714878897E-007	-1.2126699321E-006	1.0000000000E+000	-2.2716371791E-002	-4.8017089815E+000	9.0005201051E+003	4.7965965928E+000	-3.4430596242E-002	-1.7971492137E+002	2.2953659134E-007	-1.6504166344E-006	1.0000000000E+000	6	144	288	277	17	27	0.08567	288	278	17	20	0.08574	480	326	278	5	0.05434	288	269	101	34	0.31371	2.05
3322a_320_11~0388	"04/15/13 22:36:04"	D:/CGA/Users/Dugal/MSc	110020	16.0	8.0	7.7	8.7	7.8	5.6	5.6	7.4	7.4	7.4	Auto	Auto	Auto	Auto	Auto	18.046011	9.977988	87.037002	17.896470	-10.301613	93.344994	-18.055808	-9.990464	-93.422495	-17.888173	10.315119	-87.160482	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787121774E-001	-3.9385476470E-003	3.0693748701E+003	7.9876933009E-004	-1.0002809916E+000	2.0342233036E+003	2.3315459108E-007	-2.1038989116E-006	1.0000000000E+000	-9.9734941304E-001	-6.6395344736E-003	3.0701666254E+003	2.4605486733E-003	-1.0003308353E+000	2.0271783277E+003	2.1458444644E-007	-2.7785213759E-006	1.0000000000E+000	9.9878387366E-001	-5.2799581373E-003	6.2636637539E+000	3.1147830835E-003	9.9712608515E-001	-5.9485072396E-001	1.2830409231E-007	-1.4555723756E-006	1.0000000000E+000	-2.2684814522E-002	-4.8028138360E+000	9.0017810251E+003	4.7974659724E+000	-3.5164239660E-002	-1.7925013193E+002	3.0815550181E-007	-1.6878307235E-006	1.0000000000E+000	6	144	288	278	18	31	0.08833	288	278	8	36	0.08831	288	238	180	9	0.04710	288	282	84	33	0.30784	1.51
3322a_320_11~0389	"04/15/13 22:37:05"	D:/CGA/Users/Dugal/MSc	110021	16.0	8.0	7.7	8.7	7.8	5.5	5.5	7.3	7.3	7.3	Auto	Auto	Auto	Auto	Auto	18.045851	9.978007	87.037026	17.896153	-10.301287	93.345510	-18.055737	-9.990795	-93.421448	-17.887803	10.315113	-87.162297	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9789870064E-001	-3.8200912959E-003	3.0693785716E+003	7.5552375672E-004	-1.0002765702E+000	2.0343650981E+003	2.4063437151E-007	-2.0586864625E-006	1.0000000000E+000	-9.9724529239E-001	-6.6518501593E-003	3.0700397455E+003	2.4540471858E-003	-1.0003687172E+000	2.0272980254E+003	2.5682441796E-007	-2.8201312554E-006	1.0000000000E+000	9.9901924686E-001	-5.0674111173E-003	5.9907011929E+000	3.2399925606E-003	9.9740156086E-001	-7.4972112955E-001	1.7066028687E-007	-1.3400122121E-006	1.0000000000E+000	-2.2882165980E-002	-4.8019726379E+000	9.0008195666E+003	4.7961813943E+000	-3.5735512474E-002	-1.7807072592E+002	2.3600156098E-007	-1.7244719759E-006	1.0000000000E+000	6	144	288	275	14	32	0.07762	288	276	7	44	0.07974	288	254	178	14	0.05736	288	258	60	34	0.27329	1.52
3322a_320_11~0390	"04/15/13 22:38:03"	D:/CGA/Users/Dugal/MSc	110022	16.0	8.0	7.7	8.7	7.8	5.4	5.4	7.2	7.2	7.2	Auto	Auto	Auto	Auto	Auto	18.046041	9.978015	87.036987	17.896379	-10.301229	93.346180	-18.055947	-9.990557	-93.422473	-17.887979	10.314813	-87.161335	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9803807270E-001	-3.8201945004E-003	3.0698365625E+003	9.1911794086E-004	-1.0003095837E+000	2.0342926459E+003	3.1081060014E-007	-2.0171128388E-006	1.0000000000E+000	-9.9729278013E-001	-6.6855747737E-003	3.0702409488E+003	2.5625845584E-003	-1.0003411325E+000	2.0271272351E+003	2.7805310943E-007	-2.8028501898E-006	1.0000000000E+000	9.9918543724E-001	-5.0576931434E-003	5.9125917328E+000	3.2675367649E-003	9.9755865117E-001	-9.5417966677E-001	2.3810485176E-007	-1.3457072862E-006	1.0000000000E+000	-2.2440114904E-002	-4.8023546750E+000	9.0009214820E+003	4.7974595267E+000	-3.4823646782E-002	-1.7971195078E+002	2.9340224894E-007	-1.6545954895E-006	1.0000000000E+000	6	144	288	281	9	35	0.07468	288	281	10	40	0.07609	288	232	173	5	0.06584	288	256	73	26	0.27747	1.64
3322a_320_11~0391	"04/15/13 22:39:00"	D:/CGA/Users/Dugal/MSc	110023	16.0	8.0	7.7	8.7	7.8	5.5	5.5	7.3	7.3	7.3	Auto	Auto	Auto	Auto	Auto	18.045900	9.977812	87.037079	17.895792	-10.300490	93.346797	-18.055649	-9.990453	-93.422553	-17.887561	10.314155	-87.160376	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785341525E-001	-3.9525561059E-003	3.0693743044E+003	8.0163469839E-004	-1.0002908396E+000	2.0342594475E+003	2.3037157082E-007	-2.1050023760E-006	1.0000000000E+000	-9.9723724026E-001	-6.7215097953E-003	3.0699733982E+003	2.4988795553E-003	-1.0003426506E+000	2.0271439022E+003	2.0632971344E-007	-2.8317927474E-006	1.0000000000E+000	9.9928654538E-001	-5.1971690087E-003	5.9366327740E+000	3.3539310671E-003	9.9755592346E-001	-1.0136171086E+000	2.5653277825E-007	-1.3624898882E-006	1.0000000000E+000	-2.2471301431E-002	-4.8026849027E+000	9.0013009532E+003	4.7967172727E+000	-3.5338226385E-002	-1.7853585165E+002	2.6413723107E-007	-1.6893566448E-006	1.0000000000E+000	6	144	288	281	6	40	0.08344	288	281	5	38	0.08711	288	226	169	11	0.05953	288	289	77	32	0.32123	1.24
3322a_320_11~0392	"04/15/13 22:40:00"	D:/CGA/Users/Dugal/MSc	110024	16.0	8.0	7.7	8.7	7.8	5.5	5.5	7.2	7.2	7.2	Auto	Auto	Auto	Auto	Auto	18.045959	9.978073	87.036985	17.896295	-10.301407	93.344844	-18.055534	-9.990499	-93.421425	-17.888212	10.314839	-87.160734	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793557466E-001	-3.8958247199E-003	3.0695156020E+003	7.7535898272E-004	-1.0003187732E+000	2.0343468087E+003	2.4709204614E-007	-2.0752106940E-006	1.0000000000E+000	-9.9722540923E-001	-6.7711741404E-003	3.0699356329E+003	2.3628364468E-003	-1.0002963029E+000	2.0272027844E+003	1.8255802642E-007	-2.8498703684E-006	1.0000000000E+000	9.9901856965E-001	-5.2461493897E-003	6.0706600810E+000	3.2491193581E-003	9.9728795335E-001	-7.4816888095E-001	2.0762789793E-007	-1.4487447304E-006	1.0000000000E+000	-2.2596245972E-002	-4.8026192925E+000	9.0014122263E+003	4.7974846795E+000	-3.5632001706E-002	-1.7904249056E+002	3.2504558012E-007	-1.7587060331E-006	1.0000000000E+000	6	144	288	280	15	41	0.08568	288	281	11	30	0.08700	480	348	269	9	0.06677	288	288	107	30	0.31735	2.13
3322a_320_11~0393	"04/15/13 22:41:03"	D:/CGA/Users/Dugal/MSc	110025	16.0	8.0	7.7	8.7	7.8	5.3	5.3	7.1	7.1	7.1	Auto	Auto	Auto	Auto	Auto	18.045903	9.977779	87.037089	17.896072	-10.300769	93.346715	-18.055771	-9.990575	-93.422434	-17.887741	10.314602	-87.161208	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792209176E-001	-3.8619175526E-003	3.0695474623E+003	8.3898346011E-004	-1.0003215998E+000	2.0342985536E+003	2.6649710909E-007	-2.0556709309E-006	1.0000000000E+000	-9.9725569465E-001	-6.6473333796E-003	3.0700399121E+003	2.5053769655E-003	-1.0003614389E+000	2.0271705646E+003	2.2787250964E-007	-2.8005027627E-006	1.0000000000E+000	9.9912815007E-001	-5.2611697684E-003	6.0789120096E+000	3.3453703779E-003	9.9737099012E-001	-9.3022825754E-001	2.5146523430E-007	-1.4116596525E-006	1.0000000000E+000	-2.2789414491E-002	-4.8021747739E+000	9.0012914948E+003	4.7972055618E+000	-3.5042399679E-002	-1.7937560250E+002	2.7867371608E-007	-1.6663122755E-006	1.0000000000E+000	6	144	288	270	8	34	0.07822	288	271	6	30	0.08334	288	213	148	14	0.08041	288	249	73	24	0.31950	1.33
3322a_320_11~0394	"04/15/13 22:42:05"	D:/CGA/Users/Dugal/MSc	110026	16.0	8.0	7.7	8.7	7.8	5.1	5.1	6.9	6.9	6.9	Auto	Auto	Auto	Auto	Auto	18.045956	9.978215	87.036940	17.896821	-10.300715	93.347119	-18.055770	-9.991275	-93.419224	-17.888573	10.314804	-87.159535	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9783274908E-001	-3.9368712506E-003	3.0693718937E+003	8.2786920277E-004	-1.0002944199E+000	2.0342981404E+003	2.6715686778E-007	-2.1295254270E-006	1.0000000000E+000	-9.9718481816E-001	-6.7327429356E-003	3.0699798096E+003	2.4783885466E-003	-1.0004006986E+000	2.0272984043E+003	2.5866094690E-007	-2.8583021580E-006	1.0000000000E+000	9.9898494301E-001	-5.2378342651E-003	6.1149134011E+000	3.2547952427E-003	9.9722381239E-001	-7.2931807373E-001	1.9761286294E-007	-1.4246595116E-006	1.0000000000E+000	-2.2673827196E-002	-4.8025334975E+000	9.0008917351E+003	4.7969159613E+000	-3.5862155937E-002	-1.7907991263E+002	2.8249544893E-007	-1.8061712546E-006	1.0000000000E+000	5	144	288	279	6	38	0.08641	288	280	6	43	0.08466	288	233	148	15	0.06392	288	282	44	32	0.29773	2.01
3322a_320_11~0395	"04/15/13 22:43:06"	D:/CGA/Users/Dugal/MSc	110027	16.0	8.0	7.7	8.7	7.8	4.8	4.8	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.045977	9.978066	87.036983	17.896411	-10.301603	93.345024	-18.056098	-9.990527	-93.422560	-17.887789	10.315130	-87.161830	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9788351495E-001	-3.8180579612E-003	3.0693361954E+003	8.2302957154E-004	-1.0002823745E+000	2.0342170587E+003	2.4636536408E-007	-2.0834567617E-006	1.0000000000E+000	-9.9717861054E-001	-6.6609544015E-003	3.0698366436E+003	2.4500008736E-003	-1.0002760868E+000	2.0271116541E+003	2.1008190793E-007	-2.8294326717E-006	1.0000000000E+000	9.9931367108E-001	-4.8651815326E-003	5.6206874405E+000	3.2336581746E-003	9.9767054235E-001	-8.0026275999E-001	2.2872873085E-007	-1.2329075054E-006	1.0000000000E+000	-2.2751003193E-002	-4.8020848781E+000	9.0005705303E+003	4.7965094569E+000	-3.5827788945E-002	-1.7801895816E+002	2.5991426570E-007	-1.7095590966E-006	1.0000000000E+000	5	144	288	273	3	34	0.08235	288	275	4	35	0.07699	288	231	155	13	0.06778	288	253	33	33	0.29985	2.05
3322a_320_11~0396	"04/15/13 22:44:07"	D:/CGA/Users/Dugal/MSc	110028	16.0	8.0	7.7	8.7	7.8	4.7	4.7	6.5	6.5	6.5	Auto	Auto	Auto	Auto	Auto	18.046204	9.978181	87.036903	17.896772	-10.301603	93.344893	-18.056150	-9.990472	-93.422373	-17.888305	10.314942	-87.160345	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9779038039E-001	-3.9463896626E-003	3.0692786049E+003	9.0530769802E-004	-1.0003114299E+000	2.0341867680E+003	2.7546436803E-007	-2.1282026735E-006	1.0000000000E+000	-9.9719549755E-001	-6.6905434247E-003	3.0699328885E+003	2.5575869985E-003	-1.0003640961E+000	2.0271275817E+003	2.3431827286E-007	-2.8218602281E-006	1.0000000000E+000	9.9907568740E-001	-5.0963932581E-003	5.8532257166E+000	3.2269451321E-003	9.9729468270E-001	-7.3648022789E-001	1.8421910119E-007	-1.4040744601E-006	1.0000000000E+000	-2.2609238150E-002	-4.8023345942E+000	9.0006382331E+003	4.7968222717E+000	-3.5520896385E-002	-1.7898881178E+002	2.6766564794E-007	-1.7485898488E-006	1.0000000000E+000	5	144	288	282	6	48	0.07420	288	283	5	47	0.07719	288	231	163	9	0.07566	288	264	49	39	0.29700	1.44
3322a_320_11~0397	"04/15/13 22:45:05"	D:/CGA/Users/Dugal/MSc	110029	16.0	8.0	7.7	8.7	7.8	4.8	4.8	6.6	6.6	6.6	Auto	Auto	Auto	Auto	Auto	18.046219	9.978192	87.036897	17.896787	-10.301582	93.344865	-18.056281	-9.990512	-93.422233	-17.888208	10.314964	-87.160143	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9792765216E-001	-3.7701875894E-003	3.0694908391E+003	8.4516185853E-004	-1.0003148166E+000	2.0343426964E+003	2.7015366684E-007	-2.0362697251E-006	1.0000000000E+000	-9.9715850770E-001	-6.6563663706E-003	3.0698162231E+003	2.4291805817E-003	-1.0003395321E+000	2.0272582577E+003	2.2181235297E-007	-2.8374689499E-006	1.0000000000E+000	9.9923801426E-001	-5.2288399438E-003	5.8217090491E+000	3.2768810302E-003	9.9726077070E-001	-7.0266774083E-001	2.3997191487E-007	-1.4379213421E-006	1.0000000000E+000	-2.2629679916E-002	-4.8026155795E+000	9.0011371478E+003	4.7969999839E+000	-3.6221410579E-002	-1.7836119059E+002	3.0517550739E-007	-1.7854058941E-006	1.0000000000E+000	5	144	288	279	7	34	0.07754	288	279	6	27	0.07851	288	217	159	8	0.06681	288	273	54	32	0.31138	0.85
3322a_320_11~0398	"04/15/13 22:46:04"	D:/CGA/Users/Dugal/MSc	110030	16.0	8.0	7.7	8.7	7.8	5.0	5.0	6.8	6.8	6.8	Auto	Auto	Auto	Auto	Auto	18.045990	9.978063	87.036982	17.896498	-10.301470	93.344939	-18.056051	-9.990442	-93.422397	-17.887926	10.314909	-87.161372	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9791582399E-001	-3.8050921253E-003	3.0693873990E+003	7.9870273536E-004	-1.0003197676E+000	2.0343307828E+003	2.3010809852E-007	-2.0317378121E-006	1.0000000000E+000	-9.9728922742E-001	-6.5447768839E-003	3.0700322658E+003	2.4787054563E-003	-1.0004210109E+000	2.0273417914E+003	2.3351028732E-007	-2.7559642492E-006	1.0000000000E+000	9.9902085627E-001	-5.1990308993E-003	5.9376313321E+000	3.1887491966E-003	9.9721057012E-001	-6.4054079836E-001	1.9445437791E-007	-1.4828412110E-006	1.0000000000E+000	-2.2412314800E-002	-4.8027331532E+000	9.0013859746E+003	4.7980828358E+000	-3.5040956752E-002	-1.8006750595E+002	3.2903582581E-007	-1.6622657436E-006	1.0000000000E+000	5	144	288	278	12	29	0.08616	288	279	14	33	0.08237	288	222	166	9	0.08401	288	265	49	38	0.27279	1.72
3322a_320_11~0399	"04/15/13 22:47:07"	D:/CGA/Users/Dugal/MSc	110031	16.0	8.0	7.7	8.7	7.8	5.3	5.3	7.1	7.1	7.1	Auto	Auto	Auto	Auto	Auto	18.046055	9.978193	87.036928	17.896925	-10.300969	93.347091	-18.056059	-9.990924	-93.421105	-17.888450	10.314752	-87.159132	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9801195703E-001	-3.7729893630E-003	3.0697137880E+003	8.8746477089E-004	-1.0003099188E+000	2.0343322403E+003	2.9474054042E-007	-1.9964644566E-006	1.0000000000E+000	-9.9732705684E-001	-6.5479632675E-003	3.0701824060E+003	2.5052160999E-003	-1.0003643314E+000	2.0272736410E+003	2.7002708270E-007	-2.7419281609E-006	1.0000000000E+000	9.9912275559E-001	-5.2008844139E-003	5.9580748745E+000	3.1913274322E-003	9.9732107335E-001	-5.8275522201E-001	1.9071869455E-007	-1.3650743469E-006	1.0000000000E+000	-2.2422791145E-002	-4.8020790672E+000	9.0001298816E+003	4.7972909165E+000	-3.5389745514E-002	-1.7938463434E+002	2.7851013865E-007	-1.7011808205E-006	1.0000000000E+000	5	144	288	273	18	33	0.08266	288	273	12	38	0.07729	288	245	186	10	0.06629	288	277	59	40	0.33806	1.43
3322a_320_11~0400	"04/15/13 22:48:06"	D:/CGA/Users/Dugal/MSc	110032	16.0	8.0	7.7	8.7	7.8	5.5	5.5	7.4	7.4	7.4	Auto	Auto	Auto	Auto	Auto	18.045956	9.978165	87.036956	17.895949	-10.301453	93.344099	-18.055373	-9.990481	-93.421234	-17.888010	10.314758	-87.161091	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9790043178E-001	-3.8563337357E-003	3.0695494739E+003	9.0199016236E-004	-1.0003976748E+000	2.0343632310E+003	3.1322487596E-007	-2.0679393721E-006	1.0000000000E+000	-9.9715058667E-001	-6.7243076027E-003	3.0699972374E+003	2.5395816014E-003	-1.0004348106E+000	2.0272806117E+003	2.9143884842E-007	-2.8462297536E-006	1.0000000000E+000	9.9884159997E-001	-5.2047668513E-003	6.1483947024E+000	3.0635368781E-003	9.9718862552E-001	-4.1032777480E-001	1.2952738392E-007	-1.4218954638E-006	1.0000000000E+000	-2.2433543847E-002	-4.8027629215E+000	9.0011907157E+003	4.7971150090E+000	-3.6327710210E-002	-1.7829236960E+002	3.2196807996E-007	-1.8011676485E-006	1.0000000000E+000	6	144	288	272	10	26	0.08507	288	273	18	26	0.08431	288	217	184	4	0.05538	288	236	79	24	0.34719	1.52
3322a_320_11~0401	"04/15/13 22:49:05"	D:/CGA/Users/Dugal/MSc	110033	16.0	8.0	7.7	8.7	7.8	5.6	5.6	7.4	7.4	7.4	Auto	Auto	Auto	Auto	Auto	18.046169	9.978189	87.036907	17.896790	-10.300990	93.346817	-18.056043	-9.990977	-93.421263	-17.888452	10.314816	-87.159971	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9804756262E-001	-3.7739724011E-003	3.0698843452E+003	8.7355843933E-004	-1.0004411761E+000	2.0345345730E+003	3.3119832594E-007	-1.9713857297E-006	1.0000000000E+000	-9.9733577364E-001	-6.5971926466E-003	3.0702956626E+003	2.4951096700E-003	-1.0005259290E+000	2.0275222574E+003	2.8571592885E-007	-2.7414371530E-006	1.0000000000E+000	9.9890879760E-001	-5.1499855797E-003	5.9392852460E+000	3.1010367622E-003	9.9708134201E-001	-3.6695758592E-001	1.2876300068E-007	-1.4264492486E-006	1.0000000000E+000	-2.2420653914E-002	-4.8030112780E+000	9.0014529127E+003	4.7981151071E+000	-3.4953098174E-002	-1.8033885714E+002	3.2912635939E-007	-1.7068122185E-006	1.0000000000E+000	5	144	288	279	5	39	0.08496	288	281	6	22	0.08625	288	248	198	11	0.06109	288	268	91	20	0.32554	2.06
3322a_320_11~0402	"04/15/13 22:50:02"	D:/CGA/Users/Dugal/MSc	110034	16.0	8.0	7.7	8.7	7.8	5.5	5.5	7.4	7.4	7.4	Auto	Auto	Auto	Auto	Auto	18.046059	9.977971	87.036998	17.896316	-10.301409	93.345063	-18.056019	-9.990131	-93.423209	-17.887819	10.314620	-87.162161	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784313697E-001	-3.8974266434E-003	3.0693010621E+003	8.0341244566E-004	-1.0002072971E+000	2.0342176271E+003	2.2625344445E-007	-2.0952093459E-006	1.0000000000E+000	-9.9714654493E-001	-6.7793554085E-003	3.0698507531E+003	2.4554343501E-003	-1.0002853489E+000	2.0271831687E+003	2.1628702311E-007	-2.8711101168E-006	1.0000000000E+000	9.9897571278E-001	-5.1366368084E-003	5.8399223616E+000	3.2170493100E-003	9.9719789500E-001	-6.6111992691E-001	1.6538118529E-007	-1.4593902728E-006	1.0000000000E+000	-2.2518291940E-002	-4.8022616072E+000	9.0005126573E+003	4.7962863934E+000	-3.5849384326E-002	-1.7824707481E+002	2.5917896258E-007	-1.7706574091E-006	1.0000000000E+000	6	144	288	277	4	53	0.07792	288	278	5	47	0.07980	288	234	176	10	0.05013	288	274	74	33	0.31454	2.29
