Image	StartTime	PMIMage	PhotoFileIndex	FStopPan	FStopNIR	FStopRed	FStopGreen	FStopBlue	ExposurePan	ExposureNIR	ExposureRed	ExposureGreen	ExposureBlue	ModePan	ModeNIR	ModeRed	ModeGreen	ModeBlue	Pan1Omega	Pan1Phi	Pan1Kappa	Pan2Omega	Pan2Phi	Pan2Kappa	Pan3Omega	Pan3Phi	Pan3Kappa	Pan4Omega	Pan4Phi	Pan4Kappa	PANplatformcalib	MSplatformcalib	GraduatePan	GraduateNIR	GraduateRGB	GNtags	GBtags	GRtags	GVtags	GR00	GR01	GR02	GR10	GR11	GR12	GR20	GR21	GR22	GB00	GB01	GB02	GB10	GB11	GB12	GB20	GB21	GB22	GN00	GN01	GN02	GN10	GN11	GN12	GN20	GN21	GN22	GV00	GV01	GV02	GV10	GV11	GV12	GV20	GV21	GV22	TDI	MaxTDI	GBMatching	GBmatched	GBNumInv	GBOut	GBRMS	GRMatching	GRmatched	GRNumInv	GROut	GRRMS	GNMatching	GNmatched	GNNumInv	GNOut	GNRMS	GVMatching	GVmatched	GVNumInv	GVOut	GVRMS	GVDist	
3321b_3172_01~0021	"04/20/13 10:53:33"	D:/CGA/Users/Dugal/MSc	70020	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.045252	9.979343	87.036842	17.896209	-10.298719	93.347012	-18.055331	-9.992013	-93.420536	-17.887653	10.312450	-87.159767	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9799746129E-001	-3.6212780347E-003	3.0696886299E+003	9.4147925008E-004	-1.0002915581E+000	2.0343509867E+003	2.6559758975E-007	-1.9190893274E-006	1.0000000000E+000	-9.9725912955E-001	-6.5812724113E-003	3.0696862885E+003	2.5312603692E-003	-1.0003825781E+000	2.0272836478E+003	2.1925845329E-007	-2.7185075438E-006	1.0000000000E+000	9.9851646464E-001	-5.0990326238E-003	6.8955381892E+000	3.2181189862E-003	9.9709912871E-001	-6.5137196107E-001	4.2787546298E-008	-1.4042935814E-006	1.0000000000E+000	-2.2763578939E-002	-4.8030325495E+000	9.0008492686E+003	4.7973244717E+000	-3.4680611413E-002	-1.7923202908E+002	2.3529429182E-007	-1.6727479125E-006	1.0000000000E+000	2	144	288	283	39	26	0.07687	288	283	16	45	0.07309	288	263	12	38	0.12655	288	286	64	34	0.30091	1.55
3321b_3172_01~0022	"04/20/13 10:54:34"	D:/CGA/Users/Dugal/MSc	70021	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.045330	9.979069	87.036915	17.895763	-10.298347	93.347137	-18.055094	-9.991992	-93.420697	-17.887549	10.312293	-87.160602	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9782552927E-001	-3.8999104427E-003	3.0692587627E+003	7.4911149504E-004	-1.0002205320E+000	2.0343045702E+003	1.9640201807E-007	-2.1019457514E-006	1.0000000000E+000	-9.9710807465E-001	-6.8782514011E-003	3.0693048476E+003	2.4443934764E-003	-1.0003252414E+000	2.0271249058E+003	1.5913206530E-007	-2.9074241615E-006	1.0000000000E+000	9.9854384494E-001	-5.1098297105E-003	6.8441437621E+000	3.1398801497E-003	9.9717218875E-001	-5.7222445942E-001	4.8414056936E-008	-1.3860405734E-006	1.0000000000E+000	-2.3117853953E-002	-4.8024045492E+000	9.0001587273E+003	4.7959559997E+000	-3.7215428994E-002	-1.7638531081E+002	2.3039391022E-007	-1.9056779790E-006	1.0000000000E+000	2	144	288	284	42	36	0.07692	288	285	23	35	0.06730	288	265	8	34	0.11322	288	317	68	42	0.23912	2.93
3321b_3172_01~0023	"04/20/13 10:55:38"	D:/CGA/Users/Dugal/MSc	70022	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.045245	9.979222	87.036882	17.896059	-10.298943	93.346581	-18.055383	-9.991762	-93.421131	-17.887428	10.312551	-87.160397	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9790470414E-001	-3.7869577553E-003	3.0692914131E+003	7.0593864685E-004	-1.0000956432E+000	2.0341575559E+003	1.4870517854E-007	-2.0150520252E-006	1.0000000000E+000	-9.9717873358E-001	-6.6954209409E-003	3.0695093292E+003	2.4876465193E-003	-1.0002415359E+000	2.0270924946E+003	2.2784273083E-007	-2.8213072647E-006	1.0000000000E+000	9.9830812373E-001	-5.1828347232E-003	7.0359955070E+000	3.0894374320E-003	9.9698187937E-001	-5.2625244926E-001	-1.4830406759E-008	-1.4437593304E-006	1.0000000000E+000	-2.2852233410E-002	-4.8027583999E+000	9.0005108753E+003	4.7968419189E+000	-3.4979853529E-002	-1.7856834740E+002	2.1379263510E-007	-1.6763976958E-006	1.0000000000E+000	2	144	288	277	56	25	0.07261	288	278	38	48	0.06337	288	256	5	34	0.12598	288	226	38	26	0.27934	2.52
3321b_3172_01~0024	"04/20/13 10:56:37"	D:/CGA/Users/Dugal/MSc	70023	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.045495	9.979359	87.036791	17.896388	-10.298922	93.346403	-18.055435	-9.991893	-93.420767	-17.887954	10.312502	-87.159493	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787295365E-001	-3.9117204756E-003	3.0694497807E+003	8.6637108222E-004	-1.0002521927E+000	2.0342207040E+003	2.0739267995E-007	-2.0533068453E-006	1.0000000000E+000	-9.9716306703E-001	-6.8368851338E-003	3.0694637424E+003	2.4337855293E-003	-1.0002538504E+000	2.0271193384E+003	1.7035776913E-007	-2.8460586375E-006	1.0000000000E+000	9.9867151957E-001	-5.0361151016E-003	6.6339801046E+000	3.0163784701E-003	9.9711984462E-001	9.9384845682E-004	3.9765591678E-008	-1.3678618477E-006	1.0000000000E+000	-2.3136010233E-002	-4.8027798709E+000	9.0008201407E+003	4.7963689957E+000	-3.5464027310E-002	-1.7784611372E+002	2.0089952538E-007	-1.7370288499E-006	1.0000000000E+000	1	144	288	281	81	36	0.07298	288	283	74	29	0.07302	480	450	402	8	0.06524	288	270	69	26	0.29645	1.00
3321b_3172_01~0025	"04/20/13 10:57:40"	D:/CGA/Users/Dugal/MSc	70024	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.045664	9.979244	87.036795	17.896198	-10.299548	93.344593	-18.055647	-9.991495	-93.422261	-17.887690	10.312851	-87.160580	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9783409505E-001	-3.8576766496E-003	3.0692945632E+003	7.8222042026E-004	-1.0001968310E+000	2.0342288773E+003	2.0857497714E-007	-2.0766154209E-006	1.0000000000E+000	-9.9724158422E-001	-6.6892301942E-003	3.0695721434E+003	2.4597251893E-003	-1.0002122034E+000	2.0270595772E+003	2.0275725615E-007	-2.8071361544E-006	1.0000000000E+000	9.9867151957E-001	-5.0361151016E-003	6.6339801046E+000	3.0163784701E-003	9.9711984462E-001	9.9384845682E-004	3.9765591678E-008	-1.3678618477E-006	1.0000000000E+000	-2.2948537077E-002	-4.8028919714E+000	9.0012389782E+003	4.7973795607E+000	-3.5014564435E-002	-1.7903632011E+002	2.3829611246E-007	-1.6803574917E-006	1.0000000000E+000	1	144	288	284	62	34	0.07001	288	284	43	36	0.07475	288	272	247	6	0.07190	288	273	55	26	0.31578	1.26
3321b_3172_01~0026	"04/20/13 10:58:37"	D:/CGA/Users/Dugal/MSc	70025	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.045279	9.979001	87.037137	17.895659	-10.299123	93.346227	-18.055286	-9.991710	-93.421957	-17.887180	10.312884	-87.162933	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784458037E-001	-3.9418323284E-003	3.0694966588E+003	9.0124143520E-004	-1.0003017777E+000	2.0342713508E+003	2.6331072372E-007	-2.0863621133E-006	1.0000000000E+000	-9.9717289850E-001	-6.8299144158E-003	3.0695412408E+003	2.5151641996E-003	-1.0003093887E+000	2.0270888415E+003	2.0609209752E-007	-2.8604655277E-006	1.0000000000E+000	9.9861404826E-001	-5.2581374923E-003	6.8862204204E+000	3.2781666241E-003	9.9706463117E-001	-7.3623317630E-001	1.0260203938E-007	-1.4952281507E-006	1.0000000000E+000	-2.3100553621E-002	-4.8029064570E+000	9.0012356219E+003	4.7968418485E+000	-3.6145500754E-002	-1.7758578655E+002	2.5550117219E-007	-1.7998714744E-006	1.0000000000E+000	4	144	288	280	52	32	0.07795	288	280	42	28	0.07717	288	273	11	31	0.12237	288	255	49	31	0.30843	1.45
3321b_3172_01~0027	"04/20/13 10:59:35"	D:/CGA/Users/Dugal/MSc	70026	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.7	5.7	5.7	Auto	Auto	Auto	Auto	Auto	18.045301	9.978990	87.036946	17.895750	-10.298646	93.346887	-18.055100	-9.991772	-93.421209	-17.887485	10.312457	-87.160775	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9781422507E-001	-3.8971873859E-003	3.0692488709E+003	8.0987501480E-004	-1.0001832819E+000	2.0341633963E+003	2.0854949265E-007	-2.1004983463E-006	1.0000000000E+000	-9.9717796242E-001	-6.7635965792E-003	3.0694457761E+003	2.4061488115E-003	-1.0002079567E+000	2.0271237396E+003	1.7926321231E-007	-2.8351499328E-006	1.0000000000E+000	9.9830442796E-001	-5.4169953787E-003	7.2465431929E+000	3.1803367516E-003	9.9675416050E-001	-4.7543752000E-001	3.0926345665E-008	-1.5646153424E-006	1.0000000000E+000	-2.2873759691E-002	-4.8021071149E+000	8.9997136153E+003	4.7962799335E+000	-3.6067617731E-002	-1.7723043096E+002	2.2708380926E-007	-1.8181626801E-006	1.0000000000E+000	5	145	288	282	46	42	0.07355	288	282	37	34	0.06817	288	268	4	29	0.12923	288	265	43	36	0.24867	1.56
3321b_3172_01~0028	"04/20/13 11:00:33"	D:/CGA/Users/Dugal/MSc	70027	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.6	5.6	5.6	Auto	Auto	Auto	Auto	Auto	18.045337	9.979218	87.036866	17.896049	-10.298708	93.346789	-18.055029	-9.991850	-93.420356	-17.887874	10.312357	-87.159539	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9795149434E-001	-3.8345310728E-003	3.0695664987E+003	8.1274944499E-004	-1.0002401677E+000	2.0342854141E+003	2.3158734312E-007	-2.0164162562E-006	1.0000000000E+000	-9.9725196870E-001	-6.7401472454E-003	3.0695640222E+003	2.4377650917E-003	-1.0002033786E+000	2.0270404116E+003	1.6574484051E-007	-2.8028499451E-006	1.0000000000E+000	9.9847411492E-001	-5.2737459136E-003	6.9770086838E+000	3.2592925463E-003	9.9692981801E-001	-7.9839615149E-001	7.7755314385E-008	-1.5483084410E-006	1.0000000000E+000	-2.2703898036E-002	-4.8032937612E+000	9.0010148642E+003	4.7975848778E+000	-3.5066142565E-002	-1.7935296747E+002	2.7382821425E-007	-1.7559723480E-006	1.0000000000E+000	2	144	288	284	51	30	0.07772	288	284	39	27	0.07499	288	260	8	27	0.13409	288	245	46	32	0.27064	2.49
3321b_3172_01~0029	"04/20/13 11:01:31"	D:/CGA/Users/Dugal/MSc	70028	16.0	8.0	7.7	8.7	7.8	4.2	4.2	5.6	5.6	5.6	Auto	Auto	Auto	Auto	Auto	18.045429	9.979233	87.036843	17.895936	-10.298759	93.346634	-18.055119	-9.991950	-93.420330	-17.887772	10.312493	-87.159570	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9794208785E-001	-3.8133249805E-003	3.0697970926E+003	9.1771828039E-004	-1.0004846218E+000	2.0345781834E+003	3.4793906799E-007	-2.0035891392E-006	1.0000000000E+000	-9.9725420435E-001	-6.7035140517E-003	3.0698726124E+003	2.5946986593E-003	-1.0004384671E+000	2.0272633299E+003	3.0645024444E-007	-2.7694558289E-006	1.0000000000E+000	9.9828451325E-001	-5.3052150689E-003	7.1315323093E+000	3.2212543088E-003	9.9682539515E-001	-6.9979786442E-001	5.2678186686E-008	-1.5744002329E-006	1.0000000000E+000	-2.2785820191E-002	-4.8033334449E+000	9.0012595564E+003	4.7972588442E+000	-3.5864464125E-002	-1.7835752902E+002	2.8191673838E-007	-1.8002916471E-006	1.0000000000E+000	1	144	288	268	56	24	0.08863	288	269	47	18	0.08549	288	233	10	28	0.14925	288	218	50	25	0.34213	1.03
3321b_3172_01~0030	"04/20/13 11:02:29"	D:/CGA/Users/Dugal/MSc	70029	16.0	8.0	7.7	8.7	7.8	4.1	4.1	5.6	5.6	5.6	Auto	Auto	Auto	Auto	Auto	18.045357	9.978908	87.036961	17.895602	-10.298742	93.346345	-18.055479	-9.991585	-93.422233	-17.887004	10.312484	-87.162641	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9795194919E-001	-3.8534072755E-003	3.0696472991E+003	8.9892040441E-004	-1.0002965529E+000	2.0342669716E+003	2.7141065129E-007	-2.0195792028E-006	1.0000000000E+000	-9.9723945257E-001	-6.7132728408E-003	3.0695867293E+003	2.5538142658E-003	-1.0002488504E+000	2.0269525712E+003	2.0013823687E-007	-2.7974019052E-006	1.0000000000E+000	9.9843986327E-001	-5.2459009179E-003	7.0767971601E+000	3.2606504667E-003	9.9699193240E-001	-8.7958472070E-001	7.2246695884E-008	-1.4911993226E-006	1.0000000000E+000	-2.2792452785E-002	-4.8024663350E+000	9.0000766117E+003	4.7963423041E+000	-3.5688087439E-002	-1.7730489776E+002	2.2227093158E-007	-1.7451724560E-006	1.0000000000E+000	1	144	288	282	31	33	0.07961	288	282	25	29	0.07639	288	224	6	31	0.17025	288	253	49	20	0.33072	1.60
3321b_3172_01~0031	"04/20/13 11:03:26"	D:/CGA/Users/Dugal/MSc	70030	16.0	8.0	7.7	8.7	7.8	4.1	4.1	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.045234	9.979184	87.036896	17.895951	-10.299232	93.345726	-18.055417	-9.991438	-93.422168	-17.887243	10.312561	-87.160990	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9785711597E-001	-3.8964538384E-003	3.0692544855E+003	7.8960616801E-004	-1.0002050772E+000	2.0341587011E+003	1.5962880702E-007	-2.0728635551E-006	1.0000000000E+000	-9.9720749324E-001	-6.8336281949E-003	3.0694311757E+003	2.4542584580E-003	-1.0001701753E+000	2.0269438671E+003	1.3665032041E-007	-2.8513442704E-006	1.0000000000E+000	9.9853116709E-001	-5.2597047779E-003	6.9399601265E+000	3.2332137216E-003	9.9696675133E-001	-7.6511029789E-001	1.0252035439E-007	-1.5356322867E-006	1.0000000000E+000	-2.3000267139E-002	-4.8030170919E+000	9.0008375094E+003	4.7962982011E+000	-3.6080441359E-002	-1.7729037870E+002	2.2555808634E-007	-1.8030303642E-006	1.0000000000E+000	1	144	288	282	40	34	0.07815	288	283	38	36	0.07475	288	229	10	29	0.16177	288	289	71	27	0.28440	1.28
3321b_3172_01~0032	"04/20/13 11:04:25"	D:/CGA/Users/Dugal/MSc	70031	16.0	8.0	7.7	8.7	7.8	4.1	4.1	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.045290	9.979081	87.036919	17.896001	-10.299172	93.346592	-18.055556	-9.991717	-93.421839	-17.887256	10.312891	-87.161361	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9784131709E-001	-3.9446048299E-003	3.0694356228E+003	8.3931449157E-004	-1.0002085154E+000	2.0341979668E+003	2.3437613300E-007	-2.0803937727E-006	1.0000000000E+000	-9.9723374988E-001	-6.7331385042E-003	3.0695822462E+003	2.4543763718E-003	-1.0002040741E+000	2.0270717886E+003	2.0092446636E-007	-2.8104176601E-006	1.0000000000E+000	9.9865987943E-001	-5.1447453614E-003	6.8639334054E+000	3.3116981571E-003	9.9705681048E-001	-8.3024636459E-001	1.3608666134E-007	-1.4524691412E-006	1.0000000000E+000	-2.2895385824E-002	-4.8028007688E+000	9.0009995264E+003	4.7968663697E+000	-3.6475226535E-002	-1.7726350169E+002	2.6647047902E-007	-1.8091399159E-006	1.0000000000E+000	4	144	288	278	30	39	0.07361	288	279	31	37	0.07774	288	232	4	29	0.14945	288	246	44	38	0.27792	1.24
3321b_3172_01~0033	"04/20/13 11:05:29"	D:/CGA/Users/Dugal/MSc	70032	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.5	5.5	5.5	Auto	Auto	Auto	Auto	Auto	18.045501	9.979171	87.036850	17.896235	-10.299060	93.346841	-18.055423	-9.991848	-93.421435	-17.887835	10.312780	-87.160634	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9795774367E-001	-3.8351300636E-003	3.0696936554E+003	8.6239283743E-004	-1.0003869262E+000	2.0345051607E+003	2.9486766887E-007	-2.0250895139E-006	1.0000000000E+000	-9.9727086813E-001	-6.7297159067E-003	3.0697656314E+003	2.4918686232E-003	-1.0004021864E+000	2.0273151022E+003	2.4352829705E-007	-2.7841914974E-006	1.0000000000E+000	9.9871844967E-001	-5.1787142487E-003	6.7803432076E+000	3.2353216859E-003	9.9712189289E-001	-7.5680451559E-001	1.2016159460E-007	-1.4336211620E-006	1.0000000000E+000	-2.2941156056E-002	-4.8025058464E+000	9.0004628318E+003	4.7962217060E+000	-3.5179331473E-002	-1.7782082295E+002	2.0346693886E-007	-1.7324498122E-006	1.0000000000E+000	4	144	288	278	12	44	0.06941	288	281	15	34	0.07348	288	239	8	37	0.14705	288	257	44	35	0.26880	2.15
3321b_3172_01~0034	"04/20/13 11:06:27"	D:/CGA/Users/Dugal/MSc	70033	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.4	5.4	5.4	Auto	Auto	Auto	Auto	Auto	18.045286	9.979021	87.037130	17.895873	-10.299070	93.346397	-18.055455	-9.991715	-93.422039	-17.887230	10.312835	-87.163060	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9770226972E-001	-4.1666814276E-003	3.0690885332E+003	7.6494612695E-004	-1.0002039780E+000	2.0341227525E+003	1.5430585406E-007	-2.1926683821E-006	1.0000000000E+000	-9.9701296483E-001	-7.1475503034E-003	3.0691799379E+003	2.3901457737E-003	-1.0003131168E+000	2.0270065088E+003	1.0905614071E-007	-3.0111872115E-006	1.0000000000E+000	9.9837793317E-001	-5.1808858466E-003	6.9930642807E+000	3.0804442991E-003	9.9695799173E-001	-4.7104332671E-001	3.7316304661E-008	-1.4803029288E-006	1.0000000000E+000	-2.3021601641E-002	-4.8033439313E+000	9.0013535341E+003	4.7967417004E+000	-3.6076845504E-002	-1.7767773863E+002	2.5704413092E-007	-1.8175624363E-006	1.0000000000E+000	1	144	288	288	32	42	0.07478	288	288	21	39	0.06826	288	259	4	36	0.15098	288	329	76	28	0.28732	2.00
3321b_3172_01~0035	"04/20/13 11:07:26"	D:/CGA/Users/Dugal/MSc	70034	16.0	8.0	7.7	8.7	7.8	4.0	4.0	5.4	5.4	5.4	Auto	Auto	Auto	Auto	Auto	18.045446	9.978861	87.036959	17.895828	-10.298889	93.346582	-18.055492	-9.991389	-93.423189	-17.887287	10.312474	-87.162390	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9787207242E-001	-3.9303968539E-003	3.0694679233E+003	8.4242223682E-004	-1.0001977370E+000	2.0342073800E+003	2.4087245383E-007	-2.0799588993E-006	1.0000000000E+000	-9.9721711732E-001	-6.7433955492E-003	3.0696132821E+003	2.5730455750E-003	-1.0002490737E+000	2.0269994562E+003	2.3345858200E-007	-2.8286068053E-006	1.0000000000E+000	9.9836691418E-001	-5.2741551727E-003	7.1144584775E+000	3.1689530175E-003	9.9681233445E-001	-5.6130941157E-001	5.4931306318E-008	-1.5189677344E-006	1.0000000000E+000	-2.3042782718E-002	-4.8021998221E+000	9.0004297083E+003	4.7963002894E+000	-3.4775269808E-002	-1.7807366635E+002	1.8780080569E-007	-1.6581423312E-006	1.0000000000E+000	1	144	288	280	50	34	0.07227	288	280	35	29	0.07603	288	253	12	29	0.13453	288	257	64	35	0.26701	2.91
3321b_3172_02~0036	"04/20/13 11:08:21"	D:/CGA/Users/Dugal/MSc	10000	16.0	8.0	7.7	8.7	7.8	4.4	4.4	6.0	6.0	6.0	Auto	Auto	Auto	Auto	Auto	18.045996	9.978140	87.037085	17.896135	-10.300818	93.346703	-18.055774	-9.990749	-93.419930	-17.887871	10.314454	-87.159821	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9795916850E-001	-3.7252484038E-003	3.0695893485E+003	8.9213400409E-004	-1.0003330084E+000	2.0343892641E+003	3.1151179790E-007	-2.0134758531E-006	1.0000000000E+000	-9.9718026360E-001	-6.7056417082E-003	3.0700559913E+003	2.5078656312E-003	-1.0003685606E+000	2.0272254137E+003	2.7500134677E-007	-2.8569202278E-006	1.0000000000E+000	9.9922418874E-001	-5.0180684752E-003	5.6235004891E+000	3.3748431700E-003	9.9756866436E-001	-8.0296976511E-001	2.8209595254E-007	-1.3726472330E-006	1.0000000000E+000	-2.2497676343E-002	-4.8016834458E+000	8.9993254258E+003	4.7965290903E+000	-3.5964204344E-002	-1.7872005654E+002	2.8481264648E-007	-1.7676098817E-006	1.0000000000E+000	5	144	288	275	18	31	0.07008	288	276	7	25	0.07546	480	439	411	6	0.05829	288	263	11	48	0.24460	4.76
3321b_3172_02~0037	"04/20/13 11:09:28"	D:/CGA/Users/Dugal/MSc	10001	16.0	8.0	7.7	8.7	7.8	4.3	4.3	5.9	5.9	5.9	Auto	Auto	Auto	Auto	Auto	18.046270	9.978065	87.036927	17.896614	-10.301172	93.347175	-18.056155	-9.990696	-93.420646	-17.888247	10.314842	-87.158588	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9800042603E-001	-3.7875464193E-003	3.0698343700E+003	9.5497850644E-004	-1.0003402038E+000	2.0344080582E+003	3.5515258202E-007	-1.9963974919E-006	1.0000000000E+000	-9.9725030968E-001	-6.6795031643E-003	3.0703124719E+003	2.6100346686E-003	-1.0003840262E+000	2.0272335093E+003	3.2015053332E-007	-2.8006611763E-006	1.0000000000E+000	9.9885549991E-001	-5.1059412188E-003	5.9805370945E+000	3.1348368057E-003	9.9731620394E-001	-2.2051972891E-001	1.4736569178E-007	-1.3526961608E-006	1.0000000000E+000	-2.2332879214E-002	-4.8023581312E+000	9.0004101876E+003	4.7977954486E+000	-3.4344584372E-002	-1.8041408206E+002	3.2471171136E-007	-1.6131019102E-006	1.0000000000E+000	5	144	288	280	12	49	0.07792	288	280	5	44	0.06937	288	272	6	41	0.11631	288	243	71	31	0.31559	2.01
3321b_3172_02~0038	"04/20/13 11:10:26"	D:/CGA/Users/Dugal/MSc	10002	16.0	8.0	7.7	8.7	7.8	4.3	4.3	5.9	5.9	5.9	Auto	Auto	Auto	Auto	Auto	18.046225	9.978389	87.036833	17.897005	-10.300631	93.348026	-18.056010	-9.991115	-93.418382	-17.888747	10.314385	-87.158069	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9800062118E-001	-3.7350752445E-003	3.0696349119E+003	8.9348257614E-004	-1.0003321155E+000	2.0343382020E+003	2.9335323966E-007	-2.0021155968E-006	1.0000000000E+000	-9.9726913659E-001	-6.6110023890E-003	3.0701818824E+003	2.5256772519E-003	-1.0003536114E+000	2.0271986070E+003	2.6506673968E-007	-2.7941593579E-006	1.0000000000E+000	9.9888035949E-001	-5.2352968173E-003	6.0775934064E+000	3.2165709819E-003	9.9730308624E-001	-3.5361536074E-001	1.9052303910E-007	-1.4326283889E-006	1.0000000000E+000	-2.2385109376E-002	-4.8019105932E+000	8.9992584858E+003	4.7964014879E+000	-3.5810771450E-002	-1.7833465608E+002	2.7743473445E-007	-1.7445151606E-006	1.0000000000E+000	5	144	288	265	5	38	0.06645	288	265	2	47	0.06616	288	259	7	25	0.11415	288	229	46	25	0.26881	2.38
3321b_3172_02~0039	"04/20/13 11:11:25"	D:/CGA/Users/Dugal/MSc	10003	16.0	8.0	7.7	8.7	7.8	4.3	4.3	5.9	5.9	5.9	Auto	Auto	Auto	Auto	Auto	18.046177	9.977705	87.037061	17.896591	-10.300684	93.348161	-18.056230	-9.990739	-93.421535	-17.888102	10.314775	-87.161872	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9793168861E-001	-3.9779692926E-003	3.0695522687E+003	8.0848971533E-004	-1.0002118483E+000	2.0342383619E+003	2.4746203525E-007	-2.0940410640E-006	1.0000000000E+000	-9.9726983015E-001	-6.7392269166E-003	3.0700491953E+003	2.4115676468E-003	-1.0002717946E+000	2.0271509711E+003	1.7269258873E-007	-2.8410154641E-006	1.0000000000E+000	9.9909028188E-001	-5.1809147704E-003	5.8640276662E+000	3.2591087826E-003	9.9743609920E-001	-4.4362269187E-001	2.5057609417E-007	-1.4288690080E-006	1.0000000000E+000	-2.2289999275E-002	-4.8023797734E+000	8.9998251434E+003	4.7969548024E+000	-3.4736393378E-002	-1.7961992603E+002	2.9715084138E-007	-1.6870337554E-006	1.0000000000E+000	4	144	288	279	5	47	0.05995	288	279	1	44	0.06542	288	261	2	28	0.11815	288	256	39	30	0.27336	1.40
3321b_3172_02~0040	"04/20/13 11:12:24"	D:/CGA/Users/Dugal/MSc	10004	16.0	8.0	7.7	8.7	7.8	4.3	4.3	5.9	5.9	5.9	Auto	Auto	Auto	Auto	Auto	18.046198	9.978099	87.036930	17.896594	-10.301121	93.346418	-18.055972	-9.990818	-93.420494	-17.888347	10.314866	-87.160422	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9779577960E-001	-3.9340295516E-003	3.0693938016E+003	9.6107702905E-004	-1.0003386867E+000	2.0342725013E+003	3.1049519931E-007	-2.1126781127E-006	1.0000000000E+000	-9.9719989633E-001	-6.6896955682E-003	3.0700435085E+003	2.5768690927E-003	-1.0004327079E+000	2.0272372538E+003	2.3975257831E-007	-2.8399982389E-006	1.0000000000E+000	9.9905325187E-001	-5.1918138362E-003	5.9396528947E+000	3.2583753126E-003	9.9749342742E-001	-4.2810106450E-001	2.3806252547E-007	-1.3739657948E-006	1.0000000000E+000	-2.2474452115E-002	-4.8022829609E+000	9.0000476485E+003	4.7966891601E+000	-3.6263618302E-002	-1.7790133162E+002	3.2050891086E-007	-1.7749846790E-006	1.0000000000E+000	4	144	288	278	4	47	0.07104	288	278	1	57	0.07032	288	260	9	28	0.11008	288	269	54	30	0.27013	1.73
3321b_3172_02~0041	"04/20/13 11:13:23"	D:/CGA/Users/Dugal/MSc	10005	16.0	8.0	7.7	8.7	7.8	4.4	4.4	6.0	6.0	6.0	Auto	Auto	Auto	Auto	Auto	18.045993	9.977960	87.037014	17.896867	-10.301223	93.347546	-18.055797	-9.990594	-93.421193	-17.888580	10.314887	-87.159080	successful	successful	Good	Good	Good	successful	successful	successful	successful	-9.9786747363E-001	-3.8349467601E-003	3.0691112895E+003	7.1525243006E-004	-1.0001153299E+000	2.0341533179E+003	1.6805859313E-007	-2.0979093922E-006	1.0000000000E+000	-9.9735318776E-001	-6.5534502657E-003	3.0702703715E+003	2.4493610968E-003	-1.0002712077E+000	2.0272536673E+003	2.4126900309E-007	-2.7577200483E-006	1.0000000000E+000	9.9935662487E-001	-4.8856679746E-003	5.5704432922E+000	3.3216183701E-003	9.9776672001E-001	-5.8795148356E-001	3.0005080827E-007	-1.2497790200E-006	1.0000000000E+000	-2.2389867175E-002	-4.8029280279E+000	9.0011171131E+003	4.7982213646E+000	-3.5120825411E-002	-1.8007935644E+002	3.5951027457E-007	-1.6483738639E-006	1.0000000000E+000	4	144	288	279	7	29	0.07195	288	280	7	41	0.06873	288	257	9	30	0.11823	288	291	69	29	0.27568	2.43
